# 464 6 2784
1 1:0.450867 2:0.00578035 3:0.283237 4:0.0289017 5:0.144509 6:0.0867052
133 1:0.294118 2:0.0588235 3:0.0588235 4:0.0588235 5:0.0588235 6:0.470588
134 1:0.133333 2:0.0666667 3:0.0666667 4:0.0666667 5:0.0666667 6:0.6
135 1:0.148148 2:0.0740741 3:0.0123457 4:0.0987654 5:0.592593 6:0.0740741
136 1:0.0465116 2:0.430233 3:0.302326 4:0.0930233 5:0.116279 6:0.0116279
137 1:0.225806 2:0.0322581 3:0.16129 4:0.0322581 5:0.225806 6:0.322581
138 1:0.0769231 2:0.0769231 3:0.0769231 4:0.0769231 5:0.0769231 6:0.615385
139 1:0.642857 2:0.00714286 3:0.0142857 4:0.142857 5:0.0571429 6:0.135714
140 1:0.1 2:0.466667 3:0.166667 4:0.1 5:0.133333 6:0.0333333
141 1:0.0526316 2:0.0526316 3:0.0526316 4:0.0526316 5:0.0526316 6:0.736842
142 1:0.142857 2:0.285714 3:0.142857 4:0.142857 5:0.142857 6:0.142857
143 1:0.162791 2:0.0465116 3:0.27907 4:0.116279 5:0.162791 6:0.232558
144 1:0.0769231 2:0.307692 3:0.0769231 4:0.0769231 5:0.230769 6:0.230769
145 1:0.0149254 2:0.0149254 3:0.0149254 4:0.268657 5:0.134328 6:0.552239
146 1:0.142857 2:0.285714 3:0.142857 4:0.142857 5:0.142857 6:0.142857
147 1:0.111111 2:0.444444 3:0.111111 4:0.111111 5:0.111111 6:0.111111
148 1:0.0588235 2:0.0588235 3:0.176471 4:0.0588235 5:0.0588235 6:0.588235
149 1:0.3 2:0.1 3:0.2 4:0.1 5:0.2 6:0.1
150 1:0.0909091 2:0.121212 3:0.212121 4:0.030303 5:0.181818 6:0.363636
151 1:0.0294118 2:0.647059 3:0.176471 4:0.0294118 5:0.0294118 6:0.0882353
152 1:0.0752688 2:0.16129 3:0.344086 4:0.365591 5:0.0107527 6:0.0430108
153 1:0.294118 2:0.176471 3:0.0588235 4:0.0588235 5:0.294118 6:0.117647
154 1:0.1 2:0.2 3:0.1 4:0.1 5:0.1 6:0.4
155 1:0.0769231 2:0.0769231 3:0.0769231 4:0.307692 5:0.0769231 6:0.384615
156 1:0.2 2:0.0666667 3:0.0666667 4:0.0666667 5:0.0666667 6:0.533333
157 1:0.142857 2:0.285714 3:0.142857 4:0.142857 5:0.142857 6:0.142857
158 1:0.0833333 2:0.208333 3:0.0625 4:0.166667 5:0.0625 6:0.416667
159 1:0.142857 2:0.142857 3:0.142857 4:0.142857 5:0.142857 6:0.285714
160 1:0.448276 2:0.0344828 3:0.0344828 4:0.0344828 5:0.275862 6:0.172414
161 1:0.111111 2:0.111111 3:0.111111 4:0.111111 5:0.222222 6:0.333333
162 1:0.173913 2:0.652174 3:0.0434783 4:0.0434783 5:0.0434783 6:0.0434783
163 1:0.12963 2:0.537037 3:0.277778 4:0.0185185 5:0.0185185 6:0.0185185
164 1:0.0833333 2:0.0833333 3:0.0833333 4:0.0833333 5:0.0833333 6:0.583333
165 1:0.0833333 2:0.166667 3:0.0416667 4:0.458333 5:0.0416667 6:0.208333
166 1:0.0797101 2:0.373188 3:0.15942 4:0.336957 5:0.00362319 6:0.0471014
167 1:0.2 2:0.1 3:0.1 4:0.1 5:0.1 6:0.4
168 1:0.142857 2:0.285714 3:0.142857 4:0.142857 5:0.142857 6:0.142857
169 1:0.0769231 2:0.461538 3:0.0769231 4:0.0769231 5:0.0769231 6:0.230769
170 1:0.285714 2:0.142857 3:0.142857 4:0.142857 5:0.142857 6:0.142857
171 1:0.120482 2:0.325301 3:0.0120482 4:0.192771 5:0.337349 6:0.0120482
172 1:0.0769231 2:0.615385 3:0.0769231 4:0.0769231 5:0.0769231 6:0.0769231
173 1:0.0769231 2:0.615385 3:0.0769231 4:0.0769231 5:0.0769231 6:0.0769231
174 1:0.483871 2:0.0483871 3:0.016129 4:0.0483871 5:0.16129 6:0.241935
175 1:0.1 2:0.5 3:0.1 4:0.1 5:0.1 6:0.1
176 1:0.405405 2:0.0135135 3:0.0945946 4:0.189189 5:0.0810811 6:0.216216
177 1:0.1 2:0.1 3:0.1 4:0.1 5:0.1 6:0.5
